symbol,company,market_cap,industry,lodged,topic,tier,security_state,venue,answer,mechanism,floor,section,detail,evidence
RIO,RIO TINTO LIMITED,66001984052,Materials,2020-12-23,short_term,PDMRs,any,any,prohibited,express,,"12.3(b), 15.1","PDMRs must not Deal on a short-term trading basis, defined as three months between purchase and sale, unless clearance is given in exceptional circumstances under section 15.","(b) Dealing in Rio Tinto Securities on a short-term trading basis, being a period of three months between purchase and sale of any Rio Tinto Securities"
RIO,RIO TINTO LIMITED,66001984052,Materials,2020-12-23,short_term,Restricted Persons,any,any,not_addressed,none,,15.1,"The express short-term ban is confined to PDMRs. Section 15.1 contemplates clearance for Restricted Persons to undertake short-term trading in exceptional circumstances, implying a restriction, but none is stated for non-PDMR Restricted Persons.",Clearance may be given to PDMRs and Restricted Persons to Deal in Rio Tinto Securities during Closed Periods or to undertake short-term trading
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,derivatives,"directors, executive key management personnel and other executives participating in an equity-based executive incentive plan",any,any,prohibited,express,,5.1,"Absolute ban on transactions in Woodside-based derivative securities (options, warrants, stock appreciation rights, convertible notes or similar rights), whether or not for hedging, expressly including option contracts, straddles or collars and writing puts or calls, plus debt convertible into Woodside shares. Holding, exercising or settling plan awards is carved out.","Transactions in derivative securities include, but are not limited to: trading in Woodside-based option contracts; transactions in straddles or collars; and/or writing puts or calls."
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,derivatives,restricted employees,any,any,permitted_with_clearance,via_dealing_definition,,"1.3, 2.3, 6.2","For restricted employees outside the section 5 tier (e.g. GGC-nominated employees not in an executive incentive plan), third-party derivatives over Woodside shares are securities and granting, accepting or acquiring an option is a dealing, so a Compliance Certificate must be acknowledged by the Group General Counsel and the dealing completed within 7 days, outside black-out periods; the requirement is stated expressly for products limiting the economic risk of a vested holding.",These requirements also apply to dealings in financial products issued by third parties in relation to Woodside securities which operate to limit the economic risk of a vested holding in Woodside securities.
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,derivatives,employees,any,any,permitted,via_dealing_definition,,"1.3, 2.3, 3.1, 6.1","Employees may deal in derivatives over Woodside securities at any time without notification, subject to holding no inside information, the Front Page Test and the ban on short-term or speculative dealing, which in practice constrains short-dated or speculative option positions.","you can deal in Woodside securities at any time provided you do not have inside information, the proposed dealing would pass the Front Page Test and you are not involved in short term or speculative dealing"
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,hedging,"directors, executive key management personnel and other executives participating in an equity-based executive incentive plan",unvested,any,prohibited,express,,5.1,No transaction may hedge or transfer to another person the risk of fluctuation in the value of an unvested entitlement.,"are prohibited from entering into any transaction which would have the effect of hedging, or otherwise transferring to any other person the risk of any fluctuation in the value of, any unvested entitlement in Woodside securities"
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,hedging,"directors, executive key management personnel and other executives participating in an equity-based executive incentive plan",vested_locked,any,prohibited,express,,5.1,The hedging ban extends to vested securities still subject to a holding lock or similar plan restriction.,or vested Woodside securities that remain subject to a holding lock or similar restriction under a Woodside equity incentive plan.
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,hedging,"directors, executive key management personnel and other executives participating in an equity-based executive incentive plan",vested_unrestricted,any,prohibited,express,,5.1,"Hedging of vested, unlocked shares is not itself banned for this tier, but every practical hedge (collar, purchased put, written call, swap-like right) is a transaction in Woodside-based derivative securities, which section 5.1 prohibits 'whether entered into for hedging purposes or not'.","Transactions involving Woodside-based derivative securities by directors, executive key management personnel and other executives participating in an equity-based executive incentive plan, are also prohibited."
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,hedging,restricted employees,vested_unrestricted,any,permitted_with_clearance,express,,6.2,"Restricted employees outside the section 5 tier may enter third-party financial products limiting the economic risk of a vested holding, subject to Compliance Certificate acknowledgement by the Group General Counsel, the 7-day window, black-out periods and the Front Page Test.",These requirements also apply to dealings in financial products issued by third parties in relation to Woodside securities which operate to limit the economic risk of a vested holding in Woodside securities.
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,hedging,employees,vested_unrestricted,any,permitted,via_dealing_definition,,"2.7, 6.1","Employees outside section 5 are not restricted from hedging vested, unlocked holdings beyond the general insider trading, Front Page Test, short-term dealing and plan rules; the Policy applies to subsequent dealings in plan securities.",This Policy does not restrict participation in Woodside employee share and equity incentive plans but does apply in respect of any subsequent dealing in Woodside securities to which you become entitled under those plans.
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,monetisation,directors,any,any,prohibited,implied,,"5.1, 8.1","Monetisation is not named. A prepaid forward or funded collar is a transaction in derivative securities banned by 5.1, and any structure secured on the shares is pledging banned by 8.1.",directors or Company Secretaries of Woodside Energy Group Ltd and direct reports to the CEO are prohibited from pledging Woodside securities as collateral.
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,monetisation,restricted employees,any,any,prohibited,implied,,"5.1, 8.1","For CEO direct reports and Company Secretaries, any secured monetisation is pledging banned by 8.1, and executive plan participants are also within the 5.1 derivatives ban. A GGC-nominated restricted employee outside both bans could monetise only as a dealing requiring Compliance Certificate acknowledgement.",directors or Company Secretaries of Woodside Energy Group Ltd and direct reports to the CEO are prohibited from pledging Woodside securities as collateral.
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,short_selling,all,any,any,prohibited,express,,3.1,"Short selling is named as a form of short-term or speculative dealing and banned for everyone covered by the Policy, directly or indirectly.","It is Woodside's policy that you must not engage, directly or indirectly, in short-term or speculative dealing (including short-selling) in Woodside securities."
WDS,WOODSIDE ENERGY GROUP LTD,62165974676,Energy,2024-12-11,stock_lending,all,any,any,not_addressed,none,,,"Lending securities is not named; borrowing appears only in the description of short selling. A loan of shares would likely be a dealing under the broad 'any transaction or change affecting title to, or interest in, securities' chapeau but the Policy does not address it.",
